1-a.wav,"ele está chegando, a diferença agora é de"
10-a.wav,"está diminuindo a diferença, agora está em"
11-a.wav,"ele está se aproximando, a diferença agora é"
2-a.wav,"está ganhando terreno sobre tu, a diferença agora"
3-a.wav,"está te encurtando, a diferença agora"
4-a.wav,"está chegando em tu, a diferença agora é"
5-a.wav,"está se aproximando, a diferença diminuiu para"
6-a.wav,"está se aproximando, a diferença diminuiu para"
7-a.wav,"está se aproximando, a diferença agora é"
8-a.wav,"está se aproximando, a diferença agora"
9-a.wav,"está cada vez mais perto, a diferença agora é"
