10-a.wav,"isso realmente não é bom para o moral da equipe, nós estamos nos matando aqui, talvez nem valha a pena ter nos incomodado. Olhe, precisamos sentar e conversar direito quando você voltar aos boxes"
11-a.wav,"foi um desses finais de semana. Precisamos apenas empacotar tudo, sair daqui, começar do zero na próxima vez, descobrir o que deu errado. Temos que melhorar"
12-a.wav,"certo, nós estamos saindo daqui. Você pode empacotar toda essa merda sozinho, já deu o que deveria…"
13-a.wav,"sinceramente , este é o último fim de semana que vamos assistir você dirigindo assim. Se não melhorar, vou comprar meu próprio maldito carro de corrida"
14_male-a.wav,"você tem sido um desastre o dia inteiro, cara, uma verdadeira zorra!. Nós estamos todos aqui nos perguntando por que nós nos importamos"
15_male-a.wav,"agora é todo final de semana, seu inútil, inútil. Puta que pariu, cansado de ver isso, cara, todos nós estamos cansados de ver isso. É como, é como apenas desperdiçando nosso tempo"
16_male-a.wav,"final de semana de merda.. Vamos empacotar tudo, e depois vamos tentar entender o que diabos acabou de acontecernesse final de semana"
17-a.wav,"Caralho!"
18-a.wav,"puta que pariu, seu inútil!"
19-a.wav,"Eu piloto melhor que isso!"
1_male-a.wav,"nós ficamos acordados a noite toda preparando esse carro da, e essa é a melhor coisa que você pode fazer? Nós não estamos trabalhando duro aqui para assistir você estragar tudo, vá para a puta que lhe pariu!"
2-a.wav,"todos estamos trabalhando como loucos aqui, você tem que começar a entregar. O carro é rápido e está sólido, e você precisa se organizar"
20-a.wav,"fique longe da equipe… vá direto para o seu trailer a equipe está pronta para te dar uns cascudos"
21-a.wav,"Eu não quero trabalhar com você anymore. Va se foder"
22-a.wav,"Você é apenas sem esperança, absolutamente sem esperança"
23-a.wav,"Entendido, Trás o carro de volta. Você acha que pode voltar aos boxes sem estragar tudo"
24-a.wav,"Sinceramente, já vi desempenhos melhores caindo pela minha bunda"
25-a.wav,"me faltam palavras para descrever a minha decepção hoje"
26-a.wav,"O que diabos foi tudo isso? Você está fodendo tudo"
27-a.wav,"Que merda foi aquela"
28-a.wav,"Você é um merda mesmo, você tira qualquer um do sério!"
29-a.wav,"A minha pior corrida, foi melhor que essa sua!"
3-a.wav,"ótimo!, aí estamos nós, mais um fim de semana jogado no ralo. Você pode se contentar com o seu resultado, mas temos um carro bom e uma equipe de ponta aqui, e queremos ver resultados do nosso trabalho"
30-a.wav,"Eu acho que essa foi a pior volta que você já deu, espero que você esteja orgulhoso de si"
4_male-a.wav,"Ainda bem que isso deu certo, estamos todos maravilhados que você passou metade da noite embriagado enquanto trabalhávamos no carro, só para podermos assistir você estragar tudo, meus parabéns.."
5-a.wav,"direita isso, isso não é bom o suficiente, nem perto disso. Eu começo a me perguntar por que estamos nos incomodando aqui. Tem caras terminando bem na nossa frente com metade do orçamento e carros que mal funcionam. Você é o elo fraco"
6-a.wav,"isso é constrangedor. Você tem uma tarefa para fazer, uma tarefa. Ficar nas ultimas posições pode ser engraçado para você, mas nós estamos absolutamente cansados disso. Temos coisas melhores que poderíamos estar fazendo"
7-a.wav,"puta que pariu,! que inútil,! puta que pariu…! seu inútil! Temos um bom carro, uma boa equipe… mas um piloto de merda. Para de brincar de pilotar e faca seu trabalho!"
8_male-a.wav,"Fique longe da equipe quando voltar aos boxes. Eles estão todos realmente putos da vida e eu também estou! Quero dizer, foi uma merda cara, realmente uma merda, uma perda de tempo essa corrida"
9-a.wav,"o que diabos acabou de acontecer?,Como você conseguiu destruir o carro?"
