1-a.wav,"as temperaturas dos seus pneus parecem boas"
10-a.wav,"temperaturas dos pneus estão boas"
11-a.wav,"suas temperaturas de pneu estão boas"
12-a.wav,"suas temperaturas de pneu estão todas boas"
13-a.wav,"as temperaturas dos seus pneus parecem boas"
2-a.wav,"suas temperaturas de pneu estão ok"
3-a.wav,"as temperaturas dos seus pneus estão ótimas"
4-a.wav,"suas temperaturas de pneu estão boas"
5-a.wav,"suas temperaturas de pneu estão boas"
6-a.wav,"suas temperaturas dos pneus estão todas bem"
7-a.wav,"temperaturas dos pneus estão boas"
8-a.wav,"as temperaturas dos pneus estão boas"
9-a.wav,"as temperaturas dos seus pneus parecem boas"
