1-a.wav,"a reputação desse piloto é duvidosa, tenha isso em mente"
10_male-a.wav,"os caras na frente são um pouco propensos a incidentes, tenha cuidado aqui"
1_male-a.wav,"a reputação desse cara é um pouco duvidosa, tenha isso em mente"
2-a.wav,"o piloto da frente não é conhecido por jogar limpo, tenha cuidado"
2-a.wav,"o piloto da frente não é conhecido por jogar limpo, tenha cuidado"
3-a.wav,"a reputação desse piloto não é muito boa"
3_male-a.wav,"o cara na frente teve muitos incidentes, dê um largo espaço para ele"
4-a.wav,"este piloto não tem uma boa reputação, tenha cuidado"
4_male-a.wav,"a reputação desse cara não é muito boa"
5-a.wav,"a reputação do piloto da frente não é boa, tenha cuidado"
5_male-a.wav,"esse cara não tem uma boa reputação, tenha um pouco de cuidado aqui"
6-a.wav,"o piloto da frente teve muitos incidentes, tenha isso em mente"
6_male-a.wav,"a reputação do cara na frente não é boa, tome cuidado"
7-a.wav,"a reputação deste piloto está abaixo da média, cuide se"
7_male-a.wav,"esse cara teve muitos incidentes, tenha isso em mente"
8-a.wav,"a reputação do piloto na sua frente não é boa"
8-a.wav,"a reputação do piloto na frente não é muito boa"
9_male-a.wav,"a reputação desse cara está abaixo da média, cuide se"
