1-a.wav,"tu consegue ver a pista? pare de cortar"
13_op_prefix_oh_dear-a.wav,"limites da pista, vamos"
1_op_prefix_oh_dear-a.wav,"tu está tentando mantê-lo na pista"
2_op_suffix_please-a.wav,"comece a respeitar os limites da pista"
3-a.wav,"limites da pista novamente, vai"
3_op_suffix_please-a.wav,"preste alguma atenção aos limites da pista"
4-a.wav,"isso é outro corte, vai, preste atenção"
6_op_prefix_oh_dear-a.wav,"limites da pista, vamos"
sweary_1-a.wav,"limites da pista"
sweary_2-a.wav,"limites da pista, porra, vai logo, limites da pista"
sweary_3-a.wav,"merda, estou farto de dizer isso, limites da pista"
sweary_4-a.wav,"vamos, limites da pista, eles estão lá por um motivo, pare de atrapalhar"
