11-a.wav,"fique de olho nos limites da pista, eles vão anular essa volta"
16-a.wav,"põe na linha, mantém entre as linhas brancas, essa volta não vai contar"
18-a.wav,"esta volta será deletada, fique atento aos limites da pista"
1_op_prefix_bad_luck-a.wav,"isso é outro giro excluído, limites da pista"
23-a.wav,"vamos, fique de olho nos limites da pista, esta volta será deletada"
2_op_prefix_bad_luck-a.wav,"nós temos que prestar atenção aos limites da pista"
3_op_prefix_oh_dear-a.wav,"limites da pista, vamos"
4-a.wav,"fique atento aos limites da pista"
4_op_prefix_oh_dear-a.wav,"tu continua cortando, vai, limites da pista"
5-a.wav,"limites da pista, vai logo, mantenha entre as linhas brancas"
7-a.wav,"limites da pista, vamos, esta volta não contará"
sweary_1-a.wav,"apenas observe esses limites da pista"
sweary_2-a.wav,"puta que pariu, cara, mais uma volta deletada, limites da pista"
sweary_3-a.wav,"vamos, olhar essas porras de limites da pista"
sweary_4-a.wav,"vai logo, limites da pista, tu está começando a exagerar agora"
