1-a.wav,"continue aplicando a pressão, force ele a um erro"
10_male-a.wav,"vamos, precisamos estar na frente deste cara"
11_male-a.wav,"nós precisamos estar na frente deste cara"
13_male-a.wav,"vai logo, ultrapassa ele já"
14_male-a.wav,"tu está perdendo tempo aqui, cara, precisamos ultrapassá-lo"
15_male-a.wav,"tem que ter uma chance aqui, continue importunando ele"
16-a.wav,"não espere muito tempo, encontre essa brecha"
1_op_prefix_ok_male-a.wav,"continue pressionando, ele vai cometer um erro"
2-a.wav,"nós realmente precisamos estar na frente deste carro"
20-a.wav,"continue procurando, tu encontrará uma brecha"
21_male-a.wav,"fique perto, espere ele vacilar"
22_male-a.wav,"fique nele, haverá uma chance"
23_male-a.wav,"fique perto, veja se conseguimos desestabilizá-lo"
24-a.wav,"Tá bom,  fique de olho por um erro"
25_male-a.wav,"continue pressionando ele, vai haver uma chance aqui"
26-a.wav,"vem logo, encontre uma forma de contornar, estamos perdendo tempo"
27_male-a.wav,"tu está desperdiçando tempo atrás deste cara, abra espaço e ultrapasse ele"
28-a.wav,"vamos, encontre uma brecha"
29_male-a.wav,"mantenha a pressão, não dê um intervalo para ele"
2_op_prefix_ok_male-a.wav,"fique perto, espere ele cometer um erro"
3-a.wav,"fique perto, pode haver uma chance aqui"
30_male-a.wav,"mantenha a pressão, não dê nenhum alívio para ele"
31_male-a.wav,"Cara, cola nele agora!"
32_male-a.wav,"Tá bom,  realmente achamos que tu deve ultrapassar esse cara"
33_male-a.wav,"vamos, cara, dá para já"
35-a.wav,"tu vai ter que mandar ver,"
3_male-a.wav,"fique com ele, mantenha a pressão sobre ele"
4-a.wav,"fique perto, pode haver uma chance aqui"
4_male-a.wav,"põe para funcionar, contínua pressionando ele, força esse erro"
5-a.wav,"fique perto, mantenha a pressão"
6-a.wav,"vamos, apenas envie"
7-a.wav,"estamos perdendo muito tempo aqui, estenda seus cotovelos eForce a ultrapassagem"
8_male-a.wav,"mantenha ele em seu mira, forçar o erro"
9-a.wav,"fique perto"
sweary_12-a.wav,"ultrapasse esse canalho, vai, faça já"
sweary_17-a.wav,"vamos, podemos pegar esse cara"
sweary_34-a.wav,"vai logo, só manda para cara"
sweary_6-a.wav,"Cara vai para cima desse arrombado"
sweary_7_op_prefix_ok-a.wav,"esse merda está te bloqueando, tu tem que encontrar uma maneira de passar"
sweary_8-a.wav,"isso é o suficiente de brincadeira, vamos lá, mande isso"
sweary_8_op_prefix_ok-a.wav,"tu precisa ultrapassar esse idiota, tu está perdendo muito tempo"
sweary_9_male-a.wav,"vai logo, para de enrolar, porra, ultrapasse ele"
