10-a.wav,"você recebeu um pouco de dano na carroceria"
11-a.wav,"estamos vendo um pouco de dano aerodinâmico"
12-a.wav,"parece que você teve alguns danos menores na carroceria"
1_op_prefix_ok-a.wav,"você pegou alguns danos aerodinâmicos menores"
2_op_prefix_ok-a.wav,"você recebeu um pouco de dano aerodinâmico"
3_op_prefix_ok-a.wav,"você teve um pouco de dano na carroceria lá"
6-a.wav,"você tem um pouco de dano na carroceria aí"
7-a.wav,"algum dano aerodinâmico menor"
8-a.wav,"estamos vendo alguns danos menores no aerodinâmico"
9-a.wav,"estamos vendo um pouco de dano na carroceria lá"
