10-a.wav,"estamos na metade do caminho, estamos bem no combustível"
11-a.wav,"Estamos na metade da distância, o combustível está ok"
12-a.wav,"meia-distância, combustível parece bom"
1_op_prefix_ok-a.wav,"Estamos na metade da distância, você está se saindo bem com o combustível"
2-a.wav,"metade da distância, combustível parece bom"
3_op_prefix_ok-a.wav,"você está na metade do caminho, tem combustível de sobra"
4-a.wav,"estamos na metade do caminho, o combustível parece estar ok"
op_prefix_ok_5-a.wav,"metade do caminho, combustível parece bom"
op_prefix_ok_6-a.wav,"você está na metade do caminho, seu combustível está bom"
op_prefix_ok_7-a.wav,"metade do caminho percorrido, temos combustível de sobra"
op_prefix_ok_8-a.wav,"metade do caminho, combustível bom"
op_prefix_ok_9-a.wav,"Estamos na metade da distância, os níveis de combustível estão bons"
