1-a.wav,"o piloto atrás tem uma má reputação, espere problemas"
10_male-a.wav,"o cara atrás teve muitos incidentes, tenha cuidado"
1_male-a.wav,"o cara atrás tem uma má reputação, prepare se para problemas"
2-a.wav,"o piloto atrás é realmente propenso a acidentes, tenha cuidado aqui"
2_male-a.wav,"o cara atrás é realmente propenso a acidentes, tenha cuidado aqui"
3-a.wav,"a reputação do piloto atrás é realmente ruim, tenha cuidado"
3-a.wav,"a reputação do piloto atrás é realmente ruim, tenha cuidado"
4-a.wav,"o piloto atrás tem uma má reputação, tenha cuidado"
4_male-a.wav,"fique de olho nos espelhos, esse cara já teve muitos incidentes"
5-a.wav,"o piloto atrás não é conhecido por dirigir limpo, cuide se"
5_male-a.wav,"o cara atrás tem uma reputação ruim"
6-a.wav,"o piloto atrás teve muitos incidentes, tenha cuidado"
6_male-a.wav,"o cara atrás tem uma má reputação, tome cuidado"
7_male-a.wav,"o cara atrás é realmente propenso a acidentes, tenha cuidado"
8_male-a.wav,"o cara atrás não é conhecido por dirigir limpo, cuide se aqui"
9_male-a.wav,"o cara atrás tem uma má reputação"
