1-a.wav,"você realmente tem que prestar atenção a esses limites da pista"
10-a.wav,"limites da pista, preste atenção, mantenha entre as linhas brancas"
11-a.wav,"Pelo amor de deus, limites da pista"
12_op_prefix_oh_dear-a.wav,"vamos, limites da pista"
18-a.wav,"observe os limites da pista"
1_op_prefix_ok-a.wav,"nós ainda estamos cortando, assuma o controle, por favor"
2-a.wav,"vamos, pare de cortar"
23-a.wav,"fique atento aos limites da pista"
2_op_suffix_please-a.wav,"pare de cortar a pista a todo momento"
3-a.wav,"limites da pista, por favor, não queremos uma penalidade"
3_rq_suffix_please-a.wav,"preste mais atenção aos limites da pista"
4-a.wav,"você cortou a pista novamente, concentre se"
4_op_prefix_oh_dear-a.wav,"começar a levar esses limites da pista a sério"
5-a.wav,"vamos, se concentre, você está cortando constantemente"
5_op_prefix_oh_dear-a.wav,"se você não parar de cortar, nós receberemos uma penalidade"
6-a.wav,"limites da pista, novamente"
6_op_prefix_oh_dear-a.wav,"por favor, observe os limites da pista"
7-a.wav,"os comissários nos advertiram novamente, limites da pista"
8-a.wav,"tivemos outro aviso sobre os limites da pista"
9-a.wav,"tivemos outro aviso de limites da pista"
sweary_1-a.wav,"vamos, estou farto de te dizer, olhe para as malditas limitações da pista"
sweary_2-a.wav,"você cortou novamente, pare de zoar"
sweary_3-a.wav,"porra, cara, isso é outro corte, vai, limites da pista"
