1-a.wav,"seus freios estão frios, tome cuidado"
10-a.wav,"tu tem freios frios em todas as rodas, tenha cuidado"
11-a.wav,"seus freios estão frios, tenha cuidado"
2-a.wav,"seus freios estão frios, tenha cuidado"
3-a.wav,"seus freios estão frios, vamos aumentar a temperatura"
4-a.wav,"tu precisa aumentar a temperatura dos freios"
5-a.wav,"tu precisa aumentar a temperatura dos freios para ter bom desempenho"
6-a.wav,"Todos os seus freios estão frios, trate de esquentá-los"
7-a.wav,"A temperatura dos freios estão abaixo do ideal, aumente a temperatura deles"
8-a.wav,"nós precisamos de temperatura nesses freios aí"
9-a.wav,"seus freios estão frios, precisamos elevar a temperatura deles"
