1-a.wav,"tu tem que observar esses limites da pista"
10-a.wav,"fique de olho nos limites da pista ou vamos receber uma penalidade"
14-a.wav,"mantenha entre as linhas, limites da pista"
15-a.wav,"fique atento aos limites da pista, não queremos uma penalidade"
17-a.wav,"tu saiu dos limites da pista, vai, mantenha se entre as linhas"
2-a.wav,"mantenha entre as linhas brancas ou receberemos uma penalidade"
20-a.wav,"fique atento aos limites da pista, vamos receber uma penalidade se não fizermos"
22-a.wav,"os comissários nos avisaram sobre os limites da pista"
2_rq_suffix_please-a.wav,"põe na linha, observe esses limites da pista"
3_op_prefix_ok-a.wav,"observe os limites da pista, por favor"
4-a.wav,"vamos, limites da pista"
5-a.wav,"fique atento aos limites da pista"
8-a.wav,"fomos avisados sobre os limites da pista"
9-a.wav,"vamos, limites da pista, mantenha entre as linhas"
