10-a.wav,"vamos, não faça isso, nos diga que tu está bem"
1_rq_suffix_please-a.wav,"tu está bem? responda-me se puder"
2_rq_suffix_please-a.wav,"responda-me se puder?"
3-a.wav,"vem, tu está bem?"
4-a.wav,"põe para funcionar, responde, por favor"
5-a.wav,"tu pode me ouvir? responda por favor"
6-a.wav,"tu pode responder, por favor, tu está bem?"
7-a.wav,"vamos, tu está bem? responda"
8-a.wav,"tu pode me ouvir, responda, por favor, tu está bem?"
sweary_9-a.wav,"vem logo, nós todos estamos nos ferrando aqui, diz para gente que tu está bem"
