10-a.wav,"foque nas saídas, podemos ir mais rápido aqui"
11_op_prefix_ok-a.wav,"haverá oportunidades aqui, vamos nos certificar de que podemos aproveitá-las"
12_op_prefix_ok-a.wav,"não pense nos tempos das voltas, apenas atinja cada e todos os ápices"
13-a.wav,"vamos, continue correndo"
14-a.wav,"continue correndo"
15-a.wav,"fique nele, continue na cola"
16_male-a.wav,"vamos, cara, continua pressionando"
17-a.wav,"agarre cada curva, vamos tomar qualquer chance que pudermos"
18-a.wav,"fique calmo, mantenha suave"
19-a.wav,"vamos, cabeça erguida, mantenha seu foco mais adiante na pista"
1_op_prefix_ok-a.wav,"vamos, fique concentrado, ápices e saídas, ápices e saídas"
2-a.wav,"estamos todos bem aqui, mantenha sua concentração, suave e lisa"
20-a.wav,"bonito e suave, não dirija o carro acima do limite"
21-a.wav,"acerte todos os pontos de viragem, espere as oportunidades aparecerem,"
22-a.wav,"legal e suave com aquele acelerador, mantenha equilibrado"
3-a.wav,"isso esTá bom, mantenha aquelas velocidades de saída altas"
4-a.wav,"fique concentrado, ainda estamos nisso"
5-a.wav,"fique nele, isso não acabou ainda"
6-a.wav,"continue pilotando, a corrida ainda não acabou"
7_op_prefix_ok-a.wav,"mantenha a calma, deixe que a corrida flua"
8-a.wav,"vamos lá, vamos coloque todo o nosso trabalho a prova"
9_op_prefix_ok-a.wav,"relaxe, concentre se, mantenha calma"
