1-a.wav,"essa é sua volta mais rápida hoje"
10-a.wav,"volta boa, essa é sua mais rápida até agora"
11-a.wav,"essa é sua volta mais rápida nesta sessão"
12-a.wav,"volta boa, essa é sua melhor na sessão"
3-a.wav,"volta boa, essa é sua mais rápida hoje"
4-a.wav,"essa é sua volta mais rápida"
5-a.wav,"essa é sua volta mais rápida"
6-a.wav,"essa é sua volta mais rápida nesta sessão"
7-a.wav,"essa é sua volta mais rápida nesta sessão"
8-a.wav,"essa é sua volta mais rápida nesta sessão"
9-a.wav,"essa é sua volta mais rápida nesta sessão"
