1-a.wav,"é apenas um arranhão, ignore"
10-a.wav,"ignore esse dano aerodinâmico, não é nada"
11-a.wav,"pequeno dano aerodinâmico, apenas ignore"
12-a.wav,"você tem um pouco de dano na carroceria aí, apenas ignore"
2-a.wav,"isso vai ser polido, esquece"
3-a.wav,"tá bom , é só um arranhão"
4-a.wav,"isso é apenas um arranhão, pode ignorar"
5-a.wav,"isso é apenas um arranhão, pode ignorar"
6-a.wav,"esqueça isso, provavelmente vai polir apenas"
7-a.wav,"pequeno dano aerodinâmico, apenas ignore"
8-a.wav,"um pequeno pedaço de dano aerodinâmico lá, você provavelmente nem vai sentir"
9-a.wav,"você sofreu um pequeno dano na carroceria, mas você não sentirá"
